,mag,effectif,Pays_Cotier
84804.0,3.5,,
84805.0,0.64,,
84806.0,5.5,,
84807.0,1.65,,
84808.0,0.6,,
84809.0,0.6,,
84810.0,2.9,,
84811.0,1.83,,
84812.0,1.65,,
84813.0,1.72,,
84814.0,1.1,,
84815.0,1.08,,
84816.0,1.95,,
84817.0,1.2,,
84818.0,0.18,,
84819.0,0.88,,
84820.0,0.5,,
84821.0,5.2,,
84822.0,1.7,,
84823.0,1.59,,
84824.0,3.8,,
84825.0,1.49,,
84826.0,2.4,,
84827.0,1.1,,
84828.0,2.0,,
84830.0,0.98,,
84831.0,0.86,,
84832.0,1.2,,
84833.0,0.78,,
84834.0,1.0,,
84835.0,0.61,,
84836.0,0.2,,
84837.0,2.3,,
84838.0,1.69,,
84839.0,2.8,,
84841.0,1.17,,
84842.0,3.01,,
84843.0,4.5,,
84844.0,2.8,,
84848.0,0.6,,
84850.0,1.07,,
84851.0,0.8,,
84852.0,0.4,,
84853.0,1.1,,
84854.0,1.25,,
84855.0,0.74,,
84857.0,4.6,,
84858.0,1.6,,
84859.0,0.68,,
84860.0,0.4,,
84861.0,1.36,,
84862.0,4.0,,
84863.0,4.3,,
84864.0,0.9,,
84865.0,0.96,,
84866.0,0.21,,
84867.0,0.46,,
84870.0,0.27,,
84871.0,1.7,,
84874.0,1.1,,
84875.0,2.07,,
84876.0,3.1,,
84877.0,0.6,,
84878.0,0.96,,
84879.0,0.2,,
84881.0,0.78,,
84882.0,1.37,,
84883.0,1.84,,
84884.0,4.7,,
84887.0,2.0,,
84888.0,0.8,,
84889.0,0.2,,
84890.0,3.1,,
84891.0,4.3,,
84892.0,1.24,,
84893.0,0.8,,
84894.0,1.18,,
84895.0,1.73,,
84896.0,4.9,,
84897.0,0.3,,
84898.0,4.3,,
84899.0,0.9,,
84900.0,1.0,,
84901.0,1.4,,
84902.0,1.4,,
84904.0,0.82,,
84905.0,0.28,,
84906.0,2.9,,
84907.0,1.53,,
84908.0,3.0,,
84909.0,2.7,,
84910.0,4.4,,
84911.0,4.7,,
84912.0,4.5,,
84914.0,5.4,,
84915.0,1.82,,
84916.0,4.0,,
84917.0,3.4,,
84918.0,4.6,,
84919.0,2.35,,
84920.0,4.3,,
84921.0,1.2,,
84922.0,0.0,,
84923.0,1.2,,
84924.0,4.4,,
84925.0,0.8,,
84926.0,0.73,,
84928.0,1.02,,
84929.0,1.0,,
84930.0,0.8,,
84931.0,4.0,,
84932.0,0.8,,
84934.0,0.9,,
84935.0,0.6,,
84936.0,4.1,,
84937.0,0.7,,
84938.0,1.07,,
84940.0,0.8,,
84942.0,4.5,,
84943.0,0.7,,
84944.0,3.1,,
84947.0,1.5,,
84948.0,1.5,,
84949.0,0.68,,
84950.0,1.4,,
84951.0,1.12,,
84952.0,4.5,,
84953.0,0.9,,
84954.0,4.2,,
84955.0,1.1,,
84956.0,3.3,,
84957.0,2.7,,
84958.0,2.4,,
84959.0,4.3,,
84960.0,0.42,,
84961.0,2.2,,
84962.0,4.1,,
84963.0,0.96,,
84964.0,1.2,,
84968.0,1.8,,
84969.0,1.89,,
84970.0,2.86,,
84971.0,0.83,,
84973.0,1.46,,
84974.0,3.1,,
84975.0,2.6,,
84976.0,1.19,,
84977.0,2.0,,
84978.0,2.33,,
84979.0,1.3,,
84980.0,0.6,,
84981.0,1.8,,
84982.0,1.8,,
84983.0,1.9,,
84984.0,4.9,,
84988.0,0.8,,
84989.0,1.25,,
84990.0,0.74,,
84991.0,4.0,,
84994.0,1.4,,
84995.0,1.12,,
84996.0,0.9,,
84997.0,3.4,,
84998.0,0.83,,
84999.0,1.75,,
85000.0,2.7,,
85001.0,1.31,,
85002.0,0.8,,
85003.0,1.49,,
85004.0,0.53,,
85005.0,1.8,,
85006.0,2.3,,
85007.0,0.4,,
85008.0,0.7,,
85009.0,2.5,,
85010.0,4.8,,
85011.0,3.1,,
85012.0,1.7,,
85013.0,2.2,,
85014.0,3.2,,
85015.0,0.9,,
85016.0,2.2,,
85017.0,0.87,,
85018.0,0.8,,
85019.0,1.06,,
85020.0,4.4,,
85021.0,0.9,,
85022.0,0.5,,
85023.0,5.0,,
85024.0,1.49,,
85025.0,4.1,,
85026.0,4.0,,
85028.0,0.79,,
85029.0,1.36,,
85030.0,0.39,,
85031.0,1.75,,
85032.0,1.52,,
85033.0,1.79,,
85034.0,0.3,,
85035.0,1.8,,
85036.0,1.6,,
85037.0,4.5,,
85038.0,1.01,,
85039.0,0.5,,
85040.0,1.99,,
85041.0,1.65,,
85042.0,5.5,,
85043.0,3.2,,
85044.0,2.5,,
85046.0,2.4,,
85047.0,0.65,,
85048.0,0.72,,
85049.0,2.79,,
85050.0,4.0,,
85052.0,1.76,,
85053.0,1.9,,
85054.0,4.7,,
85055.0,1.4,,
85056.0,0.7,,
85057.0,2.07,,
85058.0,4.5,,
85059.0,0.49,,
85060.0,0.7,,
85061.0,1.02,,
85062.0,0.9,,
85063.0,2.26,,
85064.0,2.64,,
85065.0,1.28,,
85066.0,2.1,,
85067.0,1.0,,
85068.0,1.93,,
85069.0,1.51,,
85070.0,1.87,,
85071.0,3.6,,
85072.0,1.5,,
85073.0,0.96,,
85074.0,3.0,,
85075.0,1.23,,
85076.0,0.16,,
85077.0,1.84,,
85078.0,0.52,,
85079.0,4.5,,
85080.0,0.4,,
85082.0,2.3,,
85083.0,0.9,,
85085.0,2.02,,
85088.0,1.0,,
85089.0,1.89,,
85090.0,3.5,,
85091.0,1.8,,
85092.0,1.44,,
85093.0,1.78,,
85094.0,3.1,,
85095.0,1.7,,
85096.0,4.2,,
85097.0,3.5,,
85098.0,1.2,,
85099.0,1.37,,
85103.0,1.36,,
85104.0,2.34,,
85105.0,1.5,,
85106.0,1.5,,
85107.0,1.25,,
85108.0,2.3,,
85110.0,1.03,,
85111.0,2.76,,
85112.0,0.89,,
85113.0,1.95,,
85114.0,1.97,,
85116.0,1.89,,
85117.0,0.53,,
85118.0,2.2,,
85119.0,1.3,,
85120.0,0.94,,
85121.0,1.6,,
85122.0,0.03,,
85123.0,0.63,,
85124.0,1.23,,
85125.0,0.39,,
85126.0,4.5,,
85127.0,1.9,,
85128.0,4.2,,
85129.0,0.56,,
85130.0,2.4,,
85131.0,1.42,,
85132.0,1.0,,
85133.0,0.55,,
85134.0,1.15,,
85135.0,1.02,,
85136.0,0.74,,
85137.0,1.8,,
85138.0,3.18,,
85139.0,0.3,,
85140.0,1.7,,
85141.0,0.4,,
85142.0,1.7,,
85143.0,4.2,,
85144.0,1.3,,
85145.0,3.7,,
85146.0,0.56,,
85147.0,4.1,,
85150.0,1.7,,
85151.0,1.0,,
85152.0,1.94,,
85153.0,2.6,,
85155.0,1.46,,
85157.0,1.5,,
85158.0,0.9,,
85159.0,0.6,,
85160.0,2.2,,
85161.0,3.9,,
85162.0,4.2,,
85163.0,1.36,,
85164.0,1.44,,
85165.0,0.58,,
85166.0,4.3,,
85167.0,0.6,,
85168.0,0.8,,
85169.0,3.04,,
85170.0,1.38,,
85171.0,3.4,,
85172.0,0.55,,
85173.0,0.45,,
85174.0,0.7,,
85175.0,1.81,,
85176.0,1.3,,
85177.0,1.7,,
85178.0,1.01,,
85179.0,2.3,,
85181.0,0.9,,
85183.0,0.6,,
85184.0,1.2,,
85185.0,0.92,,
85186.0,1.8,,
85187.0,3.55,,
85188.0,2.1,,
85190.0,0.3,,
85192.0,2.19,,
85193.0,0.6,,
85194.0,0.5,,
85195.0,0.6,,
85196.0,1.11,,
85197.0,1.0,,
85198.0,0.3,,
85201.0,1.46,,
85204.0,2.7,,
85205.0,0.6,,
85206.0,0.69,,
85207.0,1.15,,
85209.0,0.18,,
85210.0,1.4,,
85211.0,0.4,,
85212.0,0.47,,
85213.0,5.4,,
85216.0,0.69,,
85217.0,4.1,,
85218.0,2.7,,
85219.0,4.2,,
85220.0,1.5,,
85221.0,1.28,,
85222.0,1.2,,
85223.0,1.8,,
85224.0,0.16,,
85225.0,1.38,,
85226.0,1.6,,
85227.0,0.8,,
85229.0,1.5,,
85230.0,1.56,,
85231.0,1.7,,
85232.0,4.3,,
85233.0,1.54,,
85234.0,0.18,,
85236.0,5.1,,
85237.0,4.6,,
85238.0,0.15,,
85239.0,4.5,,
85241.0,4.1,,
85242.0,4.1,,
85244.0,2.0,,
85245.0,2.73,,
85248.0,0.8,,
85249.0,1.3,,
85250.0,0.6,,
85251.0,1.0,,
85252.0,1.59,,
85253.0,1.7,,
85254.0,1.5,,
85255.0,0.24,,
85256.0,4.3,,
85257.0,1.0,,
85259.0,2.4,,
85260.0,3.1,,
85261.0,1.1,,
85262.0,1.6,,
85263.0,4.1,,
85264.0,1.9,,
85265.0,4.6,,
85266.0,0.6,,
85268.0,2.3,,
85269.0,3.4,,
85270.0,4.3,,
85271.0,4.5,,
85272.0,0.92,,
85274.0,2.2,,
85275.0,1.8,,
85276.0,1.1,,
85277.0,2.1,,
85278.0,0.4,,
85279.0,1.2,,
85280.0,0.3,,
85281.0,1.0,,
85282.0,4.1,,
85283.0,0.5,,
85284.0,1.0,,
85285.0,4.3,,
85286.0,1.66,,
85287.0,4.3,,
85288.0,0.15,,
85289.0,0.7,,
85291.0,0.7,,
85292.0,1.8,,
85293.0,0.3,,
85295.0,1.4,,
85296.0,0.18,,
85297.0,2.1,,
85298.0,1.18,,
85299.0,4.4,,
85300.0,1.15,,
85301.0,1.63,,
85302.0,0.6,,
85303.0,3.8,,
85304.0,0.6,,
85305.0,1.34,,
85306.0,1.68,,
85307.0,0.15,,
85308.0,4.2,,
85309.0,1.31,,
85310.0,0.7,,
85312.0,1.76,,
85314.0,4.1,,
85315.0,1.6,,
85316.0,3.8,,
85317.0,0.77,,
85318.0,3.2,,
85319.0,0.2,,
85321.0,0.91,,
85322.0,1.8,,
85324.0,1.3,,
85325.0,0.61,,
85326.0,4.4,,
85327.0,1.2,,
85328.0,0.84,,
85329.0,1.05,,
85332.0,1.7,,
85333.0,2.28,,
85334.0,1.4,,
85335.0,4.0,,
85336.0,2.2,,
85337.0,0.5,,
85338.0,2.3,,
85340.0,2.8,,
85341.0,1.2,,
85342.0,2.0,,
85343.0,0.1,,
85344.0,1.1,,
85345.0,2.4,,
85347.0,2.9,,
85348.0,2.5,,
85350.0,2.6,,
85351.0,0.23,,
85352.0,0.21,,
85354.0,0.7,,
85356.0,0.93,,
85357.0,2.7,,
85358.0,1.53,,
85359.0,2.8,,
85360.0,4.2,,
85361.0,1.24,,
85362.0,4.1,,
85363.0,0.1,,
85364.0,1.3,,
85365.0,4.6,,
85366.0,4.6,,
85367.0,0.7,,
85368.0,0.98,,
85369.0,4.3,,
85370.0,1.7,,
85371.0,2.1,,
85372.0,1.7,,
85373.0,4.3,,
85375.0,4.6,,
85376.0,0.8,,
85377.0,0.7,,
85378.0,0.71,,
85379.0,4.6,,
85380.0,1.87,,
85381.0,2.3,,
85382.0,4.2,,
85383.0,1.0,,
85384.0,0.8,,
85385.0,0.7,,
85386.0,5.3,,
85387.0,4.1,,
85388.0,1.3,,
85389.0,0.5,,
85390.0,1.42,,
85391.0,4.3,,
85393.0,0.7,,
85394.0,1.6,,
85395.0,1.24,,
85397.0,0.5,,
85398.0,2.7,,
85399.0,0.5,,
85401.0,4.2,,
85402.0,0.0,,
85403.0,0.2,,
85404.0,0.98,,
85405.0,1.0,,
85406.0,1.06,,
85407.0,0.6,,
85408.0,0.88,,
85409.0,1.02,,
85410.0,1.6,,
85411.0,0.24,,
85412.0,0.36,,
85413.0,0.5,,
85414.0,1.3,,
85415.0,0.6,,
85416.0,0.8,,
85417.0,4.8,,
85418.0,1.6,,
85419.0,0.6,,
85420.0,0.44,,
85421.0,4.2,,
85422.0,4.1,,
85423.0,1.75,,
85424.0,0.1,,
85425.0,0.2,,
85426.0,4.0,,
85428.0,0.7,,
85430.0,1.2,,
85431.0,2.84,,
85432.0,0.8,,
85433.0,0.4,,
85435.0,1.4,,
85436.0,0.4,,
85437.0,1.5,,
85438.0,1.7,,
85439.0,0.8,,
85441.0,1.5,,
85442.0,1.5,,
85443.0,0.9,,
85444.0,1.1,,
85445.0,1.3,,
85446.0,1.5,,
85447.0,0.6,,
85448.0,1.3,,
85449.0,1.6,,
85450.0,2.8,,
85451.0,0.8,,
85452.0,0.37,,
85453.0,2.3,,
85454.0,2.0,,
85455.0,0.4,,
85456.0,2.2,,
85457.0,0.6,,
85458.0,2.0,,
85459.0,1.37,,
85460.0,4.0,,
85461.0,1.5,,
85462.0,0.4,,
85464.0,4.5,,
85465.0,1.02,,
85467.0,1.0,,
85468.0,4.1,,
85469.0,2.7,,
85470.0,0.7,,
85471.0,1.4,,
85472.0,0.81,,
85473.0,0.92,,
85474.0,0.7,,
85475.0,0.22,,
85476.0,1.02,,
85477.0,0.9,,
85478.0,0.69,,
85480.0,0.8,,
85481.0,0.69,,
85482.0,2.0,,
85483.0,1.1,,
85484.0,4.7,,
85486.0,0.8,,
85487.0,0.4,,
85488.0,1.2,,
85489.0,1.2,,
85490.0,0.3,,
85492.0,1.55,,
85493.0,4.2,,
85495.0,0.94,,
85496.0,0.6,,
85497.0,0.9,,
85498.0,1.7,,
85499.0,1.4,,
85500.0,1.36,,
85501.0,2.9,,
85502.0,0.69,,
85503.0,0.7,,
85504.0,1.5,,
85505.0,4.7,,
85507.0,1.4,,
85508.0,2.4,,
85509.0,2.2,,
85510.0,4.6,,
85511.0,0.9,,
85512.0,1.0,,
85513.0,0.9,,
85514.0,5.4,,
85515.0,0.79,,
85516.0,2.5,,
85517.0,0.8,,
85518.0,2.0,,
85519.0,1.3,,
85520.0,1.58,,
85521.0,0.9,,
85522.0,1.3,,
85523.0,0.1,,
85525.0,4.2,,
85526.0,1.4,,
85527.0,0.83,,
85528.0,4.4,,
85529.0,4.4,,
85530.0,3.3,,
85532.0,2.0,,
85533.0,0.94,,
85535.0,2.2,,
85536.0,1.22,,
85537.0,1.8,,
85538.0,1.0,,
85539.0,2.8,,
85540.0,1.0,,
85541.0,0.9,,
85542.0,0.2,,
85543.0,4.9,,
85546.0,1.27,,
85547.0,0.65,,
85548.0,0.7,,
85549.0,2.7,,
85552.0,2.0,,
85553.0,0.6,,
85554.0,1.0,,
85555.0,1.9,,
85556.0,0.35,,
85558.0,1.5,,
85559.0,1.53,,
85560.0,4.3,,
85561.0,1.4,,
85562.0,1.58,,
85563.0,0.82,,
85564.0,2.28,,
85565.0,2.23,,
85566.0,4.4,,
85567.0,0.85,,
85568.0,1.4,,
85570.0,1.8,,
85571.0,2.8,,
85572.0,0.5,,
85575.0,3.0,,
85576.0,1.9,,
85577.0,0.41,,
85578.0,1.1,,
85579.0,4.9,,
85580.0,0.5,,
85581.0,1.6,,
85582.0,1.6,,
85583.0,0.71,,
85584.0,1.18,,
85585.0,1.4,,
85586.0,1.09,,
85587.0,1.0,,
85588.0,1.43,,
85589.0,1.86,,
85590.0,0.27,,
85591.0,1.11,,
85592.0,4.6,,
85593.0,1.58,,
85594.0,4.2,,
85595.0,2.3,,
85596.0,1.4,,
85597.0,1.4,,
85598.0,1.8,,
85599.0,0.5,,
85600.0,1.61,,
85601.0,1.67,,
85602.0,2.6,,
85603.0,1.7,,
85604.0,4.9,,
85605.0,1.1,,
85606.0,0.2,,
85607.0,1.7,,
85608.0,0.9,,
85609.0,4.2,,
85610.0,1.1,,
85611.0,4.1,,
85612.0,1.3,,
85613.0,1.3,,
85615.0,0.8,,
85616.0,4.3,,
85617.0,2.11,,
85618.0,4.3,,
85619.0,1.3,,
85620.0,4.6,,
85622.0,0.9,,
85623.0,2.1,,
85624.0,0.53,,
85625.0,0.2,,
85626.0,0.7,,
85627.0,4.5,,
85629.0,1.9,,
85630.0,2.3,,
85631.0,0.6,,
85632.0,1.1,,
85634.0,4.3,,
85635.0,4.3,,
85636.0,2.0,,
85637.0,1.09,,
85638.0,5.0,,
85639.0,0.6,,
85640.0,0.28,,
85641.0,0.3,,
85642.0,1.9,,
85644.0,0.7,,
85645.0,1.9,,
85646.0,0.9,,
85647.0,0.6,,
85648.0,0.46,,
85649.0,1.88,,
85650.0,0.57,,
85651.0,1.0,,
85652.0,1.2,,
85654.0,1.0,,
85655.0,0.3,,
85656.0,1.0,,
85657.0,1.41,,
85658.0,2.6,,
85659.0,1.31,,
85660.0,0.13,,
85661.0,1.0,,
85662.0,3.0,,
85663.0,0.6,,
85664.0,0.9,,
85665.0,0.88,,
85666.0,1.5,,
85667.0,1.7,,
85668.0,4.2,,
85671.0,4.2,,
85672.0,1.82,,
85673.0,1.77,,
85675.0,0.8,,
85676.0,1.8,,
85678.0,2.3,,
85680.0,0.4,,
85682.0,1.2,,
85683.0,4.1,,
85684.0,1.8,,
85685.0,0.7,,
85686.0,0.7,,
85687.0,1.0,,
85688.0,0.9,,
85689.0,1.1,,
85690.0,1.5,,
85691.0,2.6,,
85692.0,1.0,,
85693.0,0.5,,
85694.0,4.4,,
85696.0,0.6,,
85697.0,0.4,,
85698.0,4.1,,
85699.0,0.5,,
85700.0,1.26,,
85701.0,0.6,,
85702.0,4.0,,
85703.0,1.8,,
85706.0,1.8,,
85707.0,1.7,,
85708.0,0.81,,
85709.0,4.4,,
85710.0,4.1,,
85711.0,0.53,,
85712.0,1.2,,
85713.0,1.0,,
85715.0,4.6,,
85716.0,0.9,,
85717.0,1.0,,
85718.0,2.0,,
85719.0,4.1,,
85720.0,0.72,,
85721.0,0.7,,
85722.0,0.5,,
85723.0,1.4,,
85724.0,1.5,,
85725.0,1.1,,
85726.0,0.5,,
85727.0,0.3,,
85728.0,2.8,,
85729.0,1.0,,
85730.0,1.36,,
85731.0,4.0,,
85732.0,4.6,,
85733.0,2.1,,
85735.0,1.2,,
85736.0,4.7,,
85737.0,0.9,,
85738.0,4.3,,
85739.0,2.8,,
85740.0,0.6,,
85742.0,2.3,,
85744.0,1.8,,
85745.0,0.9,,
85746.0,0.9,,
85747.0,2.5,,
85748.0,4.4,,
85749.0,0.5,,
85750.0,4.1,,
85751.0,0.8,,
85752.0,4.5,,
85753.0,4.4,,
85754.0,1.5,,
85755.0,0.59,,
85757.0,4.3,,
85759.0,0.84,,
85760.0,0.9,,
85762.0,0.8,,
85763.0,1.12,,
85764.0,2.0,,
85765.0,1.8,,
85766.0,0.3,,
85767.0,0.4,,
85768.0,1.5,,
85769.0,0.96,,
85770.0,0.2,,
85771.0,2.44,,
85772.0,0.4,,
85773.0,1.0,,
85774.0,0.8,,
85775.0,0.1,,
85776.0,0.4,,
85777.0,1.42,,
85779.0,4.8,,
85780.0,1.9,,
85781.0,1.0,,
85782.0,0.9,,
85783.0,2.5,,
85784.0,4.2,,
85785.0,3.0,,
85786.0,0.57,,
85787.0,1.9,,
85788.0,0.9,,
85789.0,2.1,,
85790.0,0.99,,
85791.0,3.3,,
85792.0,1.16,,
85794.0,1.11,,
85795.0,0.3,,
85796.0,1.93,,
85797.0,4.4,,
85798.0,0.8,,
85799.0,0.94,,
85802.0,2.4,,
85803.0,0.76,,
85804.0,4.3,,
85807.0,1.9,,
85808.0,0.4,,
85809.0,1.8,,
85812.0,2.53,,
85813.0,2.16,,
85814.0,0.6,,
85815.0,1.43,,
85816.0,0.38,,
85817.0,0.2,,
85818.0,1.27,,
85819.0,4.5,,
85820.0,2.5,,
85821.0,0.6,,
85822.0,1.17,,
85823.0,1.3,,
85825.0,1.75,,
85826.0,0.2,,
85827.0,1.7,,
85828.0,0.29,,
85829.0,0.5,,
85830.0,0.5,,
85831.0,1.55,,
85832.0,0.5,,
85834.0,5.1,,
85835.0,1.2,,
85837.0,0.4,,
85838.0,0.6,,
85841.0,0.9,,
85842.0,1.4,,
85843.0,0.4,,
85844.0,0.2,,
85845.0,1.15,,
85846.0,0.3,,
85847.0,2.4,,
85848.0,0.36,,
85849.0,1.4,,
85850.0,4.5,,
85851.0,0.6,,
85852.0,0.58,,
85853.0,4.4,,
85855.0,0.5,,
85856.0,0.6,,
85857.0,5.0,,
85861.0,0.97,,
85863.0,0.36,,
85864.0,1.7,,
85865.0,0.47,,
85866.0,0.77,,
85867.0,0.8,,
85868.0,0.0,,
85869.0,0.69,,
85873.0,0.98,,
85874.0,1.32,,
85875.0,3.3,,
85877.0,0.7,,
85878.0,4.2,,
85880.0,1.2,,
85881.0,0.6,,
85882.0,4.0,,
85883.0,0.6,,
85884.0,1.5,,
85885.0,2.0,,
85886.0,1.5,,
85887.0,1.45,,
85888.0,4.2,,
85889.0,1.28,,
85890.0,1.8,,
85891.0,0.8,,
85892.0,0.5,,
85893.0,3.1,,
85894.0,1.4,,
85895.0,2.4,,
85897.0,0.4,,
85898.0,0.8,,
85899.0,1.08,,
85900.0,4.0,,
85904.0,2.2,,
85905.0,0.7,,
85906.0,0.64,,
85907.0,0.8,,
85908.0,0.71,,
85909.0,1.7,,
85910.0,1.48,,
85912.0,1.4,,
85913.0,2.0,,
85914.0,0.39,,
85915.0,0.89,,
85916.0,4.5,,
85917.0,5.3,,
85918.0,1.48,,
85919.0,1.96,,
85920.0,1.9,,
85921.0,1.4,,
85922.0,0.6,,
85923.0,0.89,,
85924.0,1.7,,
85925.0,1.1,,
85926.0,1.6,,
85927.0,0.92,,
85928.0,1.4,,
85929.0,2.6,,
85930.0,1.6,,
85931.0,1.2,,
85932.0,5.0,,
85933.0,4.1,,
85934.0,0.13,,
85935.0,0.92,,
85936.0,5.2,,
85937.0,1.8,,
85938.0,4.4,,
85940.0,4.7,,
85941.0,1.4,,
85942.0,1.2,,
85943.0,1.17,,
85944.0,1.58,,
85946.0,0.3,,
85947.0,0.6,,
85948.0,1.42,,
85950.0,4.4,,
85951.0,0.3,,
85952.0,2.1,,
85953.0,1.3,,
85954.0,0.6,,
85955.0,2.5,,
85956.0,1.6,,
85957.0,1.5,,
85958.0,1.03,,
85959.0,0.5,,
85960.0,1.4,,
85961.0,0.69,,
85962.0,1.1,,
85963.0,4.8,,
85964.0,0.31,,
85965.0,0.81,,
85967.0,0.9,,
85968.0,1.15,,
85969.0,0.69,,
85970.0,2.6,,
85973.0,1.2,,
85974.0,0.1,,
85975.0,5.0,,
85976.0,0.77,,
85977.0,1.5,,
85978.0,1.17,,
85980.0,1.3,,
85981.0,0.75,,
85982.0,0.5,,
85983.0,0.4,,
85985.0,2.8,,
85986.0,2.2,,
85987.0,1.1,,
85989.0,1.6,,
85990.0,2.8,,
85991.0,0.9,,
85992.0,2.9,,
85993.0,1.8,,
85994.0,4.5,,
85996.0,2.1,,
85997.0,0.8,,
85998.0,0.1,,
86000.0,2.3,,
86001.0,1.4,,
86002.0,4.9,,
86003.0,0.6,,
86004.0,1.6,,
86005.0,2.4,,
86006.0,0.76,,
86007.0,4.7,,
86009.0,0.66,,
86010.0,0.7,,
86011.0,1.5,,
86012.0,2.7,,
86013.0,1.8,,
86015.0,1.7,,
86016.0,1.54,,
86019.0,0.4,,
86020.0,0.76,,
86022.0,1.7,,
86023.0,4.1,,
86024.0,1.32,,
86025.0,1.8,,
86028.0,4.2,,
86029.0,1.0,,
86030.0,4.8,,
86031.0,1.4,,
86032.0,1.7,,
86033.0,2.8,,
86034.0,1.7,,
86035.0,0.88,,
86037.0,4.3,,
86038.0,1.17,,
86039.0,0.91,,
86040.0,1.17,,
86041.0,1.14,,
86042.0,1.4,,
86043.0,1.3,,
86044.0,1.8,,
86046.0,1.0,,
86047.0,2.2,,
86050.0,1.5,,
86051.0,0.6,,
86052.0,2.18,,
86053.0,4.4,,
86054.0,1.4,,
86056.0,1.0,,
86058.0,2.8,,
86060.0,1.4,,
86061.0,1.0,,
86062.0,2.7,,
86063.0,1.22,,
86064.0,1.1,,
86065.0,0.51,,
86066.0,1.63,,
86067.0,4.6,,
86070.0,1.1,,
86074.0,1.67,,
86076.0,4.6,,
86077.0,0.98,,
86078.0,1.4,,
86080.0,0.4,,
86082.0,0.9,,
86083.0,1.28,,
86086.0,2.1,,
86087.0,2.9,,
86089.0,0.45,,
86090.0,1.5,,
86092.0,0.5,,
86093.0,1.8,,
86095.0,5.1,,
86096.0,2.1,,
86099.0,1.2,,
86100.0,1.24,,
86101.0,2.46,,
86102.0,1.0,,
86103.0,0.9,,
86104.0,2.0,,
86105.0,4.7,,
86106.0,0.6,,
86107.0,1.9,,
86108.0,1.2,,
86109.0,2.6,,
86110.0,2.5,,
86111.0,1.6,,
86112.0,1.5,,
86113.0,0.2,,
86114.0,2.1,,
86115.0,0.98,,
86116.0,1.78,,
86117.0,1.8,,
86118.0,1.93,,
86119.0,0.29,,
86120.0,2.0,,
86121.0,1.31,,
86122.0,2.1,,
86123.0,1.35,,
86124.0,4.6,,
86125.0,0.68,,
86126.0,2.09,,
86127.0,5.1,,
86129.0,1.7,,
86130.0,1.7,,
86131.0,1.8,,
86132.0,1.59,,
86133.0,0.6,,
86134.0,1.1,,
86135.0,1.3,,
86136.0,1.79,,
86137.0,4.4,,
86138.0,1.5,,
86139.0,1.9,,
86140.0,0.4,,
86141.0,1.5,,
86142.0,0.8,,
86144.0,0.7,,
86145.0,0.44,,
86147.0,1.4,,
86148.0,1.6,,
86149.0,1.1,,
86150.0,0.95,,
86151.0,1.8,,
86154.0,2.5,,
86155.0,0.4,,
86156.0,2.2,,
86157.0,1.4,,
86158.0,3.7,,
86159.0,0.5,,
86160.0,0.4,,
86161.0,1.33,,
86162.0,1.86,,
86163.0,1.0,,
86164.0,1.67,,
86165.0,4.1,,
86166.0,0.7,,
86167.0,4.1,,
86168.0,1.4,,
86170.0,3.4,,
86171.0,1.9,,
86172.0,0.6,,
86173.0,0.2,,
86174.0,2.8,,
86175.0,1.3,,
86176.0,2.2,,
86177.0,1.3,,
86178.0,2.02,,
86179.0,1.6,,
86180.0,0.36,,
86181.0,1.24,,
86182.0,3.6,,
86183.0,1.6,,
86185.0,2.08,,
86186.0,2.6,,
86187.0,4.2,,
86188.0,1.0,,
86189.0,1.79,,
86190.0,0.9,,
86191.0,2.4,,
86192.0,4.3,,
86193.0,2.0,,
86194.0,1.0,,
86195.0,4.2,,
86196.0,2.9,,
86197.0,0.5,,
86198.0,4.4,,
86199.0,2.5,,
86201.0,1.0,,
86203.0,4.1,,
86204.0,4.0,,
86205.0,0.81,,
86207.0,1.7,,
86208.0,0.6,,
86210.0,0.58,,
86211.0,0.91,,
86212.0,1.2,,
86214.0,2.1,,
86215.0,1.8,,
86216.0,0.61,,
86217.0,3.5,,
86218.0,0.4,,
86219.0,2.3,,
86220.0,0.3,,
86221.0,3.0,,
86222.0,1.6,,
86223.0,1.7,,
86224.0,1.5,,
86225.0,2.4,,
86226.0,2.7,,
86228.0,0.99,,
86229.0,0.9,,
86230.0,3.5,,
86231.0,1.1,,
86232.0,2.4,,
86233.0,4.5,,
86234.0,2.8,,
86235.0,2.0,,
86236.0,2.51,,
86237.0,1.03,,
86238.0,1.3,,
86239.0,0.93,,
86241.0,1.45,,
86242.0,1.0,,
86244.0,4.9,,
86245.0,2.0,,
86246.0,1.2,,
86247.0,0.9,,
86249.0,0.57,,
86250.0,1.7,,
86252.0,0.19,,
86253.0,1.1,,
86254.0,1.22,,
86257.0,2.6,,
86258.0,2.7,,
86259.0,1.0,,
86260.0,1.36,,
86262.0,0.72,,
86263.0,2.7,,
86264.0,1.1,,
86265.0,1.6,,
86266.0,0.8,,
86267.0,2.8,,
86268.0,1.0,,
86269.0,0.9,,
86270.0,0.9,,
86271.0,1.0,,
86273.0,1.6,,
86275.0,3.9,,
86276.0,2.4,,
86277.0,0.8,,
86278.0,2.2,,
86279.0,4.5,,
86280.0,1.92,,
86281.0,0.5,,
86282.0,0.6,,
86283.0,2.7,,
86285.0,0.92,,
86287.0,1.0,,
86288.0,1.1,,
86289.0,0.66,,
86290.0,1.9,,
86291.0,1.1,,
86292.0,4.5,,
86293.0,1.68,,
86294.0,0.28,,
