,mag
5904,2.3
5905,1.4
5906,0.9
5907,2.3
5908,0.48
5910,0.8
5911,0.4
5914,0.5
5915,0.9
5917,0.6
5918,1.3
5920,1.5
5922,1.0
5924,0.5
5925,0.7
5926,0.9
5928,0.3
5930,1.5
5931,0.6
5932,0.3
5933,1.1
5935,1.4
5936,0.4
5937,0.6
5938,0.9
5939,1.3
5940,1.8
5941,0.8
5942,0.3
5944,0.5
5947,1.2
5950,1.9
5952,1.3
5953,0.4
5955,1.1
5956,1.0
5957,1.1
5958,0.8
5959,0.9
5960,1.5
5961,1.2
5962,0.5
5963,0.9
5964,0.6
5965,1.2
5966,0.3
5967,0.9
5968,0.9
5970,0.7
5971,0.4
5972,0.8
5974,0.4
5975,1.6
5976,1.1
5977,1.0
5978,0.8
5979,1.1
5980,1.1
5981,0.3
5982,0.6
5985,1.4
5986,0.5
5987,0.8
5990,0.9
5991,1.3
5992,0.6
5993,1.2
5994,0.9
5995,1.0
5996,0.6
5997,2.5
5998,0.6
5999,0.9
6000,0.7
6001,0.3
6002,0.8
6003,1.3
6006,0.8
6007,0.9
6008,0.6
6009,0.9
6010,0.7
6013,0.4
6014,0.2
6015,0.9
6016,1.2
6017,0.9
6018,1.2
6019,0.5
6020,0.7
6021,0.3
6022,0.5
6023,0.9
6024,0.6
6025,0.7
6026,1.0
6027,0.9
6028,0.5
6029,0.4
6030,1.2
6031,1.8
6032,0.8
6033,0.5
6034,0.6
6035,0.5
6036,0.7
6037,0.5
6038,0.3
6039,0.3
6040,0.7
6041,1.0
6042,0.7
6043,0.6
6044,1.0
6045,1.3
6046,0.2
6047,1.7
6048,0.3
6049,0.3
6051,0.6
6052,0.6
6053,1.9
6054,1.4
6055,0.4
6056,0.9
6057,0.8
6058,0.8
6059,0.3
6060,0.7
6061,0.6
6062,1.9
6063,0.5
6064,1.6
6065,0.4
6066,1.1
6067,1.5
6068,0.5
6069,0.7
6070,1.0
6071,0.9
6072,1.7
6073,1.1
6074,1.5
6075,1.4
6076,1.7
6077,1.2
6078,1.1
6079,0.6
6080,0.6
6081,1.2
6082,1.0
6083,0.7
6084,1.4
6085,1.7
6087,1.5
6088,2.4
6089,0.3
6090,1.4
6091,1.2
6092,1.0
6093,1.2
6094,0.6
6095,1.6
6096,1.5
6097,1.5
6098,1.4
6099,1.4
6100,1.1
6101,1.5
6102,1.9
6103,2.0
6104,1.8
6105,1.1
6106,2.0
6107,1.3
6108,1.4
6109,1.9
6110,2.3
6111,1.5
6112,2.4
6113,2.4
6114,1.6
6115,1.6
6116,1.6
6117,4.5
6118,1.4
6119,1.9
6121,1.5
6122,0.6
6123,0.7
6124,0.8
6125,0.5
6127,2.4
6134,1.4
6135,0.9
6146,1.0
6147,0.9
6148,1.9
6150,1.0
6152,0.8
6153,0.4
6154,1.23
6157,1.7
6159,1.1
6161,0.8
6162,0.3
6164,0.3
6171,1.2
6172,2.2
6174,1.9
6175,0.6
6176,0.3
6178,1.2
6186,0.5
6189,1.1
6191,0.5
6194,1.0
6196,0.9
6197,0.9
6199,1.0
6200,0.6
6202,0.7
6203,0.8
6205,0.7
6206,1.8
6210,1.0
6211,1.1
6213,0.8
6214,1.2
6215,1.9
6216,0.2
6217,0.2
6219,1.6
6223,1.3
6226,0.9
6227,1.1
6229,1.4
6232,1.1
6235,0.2
6237,0.9
6238,1.0
6239,2.0
6242,0.4
6244,0.84
6247,2.1
6251,0.8
6253,1.5
6254,2.4
6256,2.2
6258,1.9
6259,1.3
6260,1.0
6261,0.5
6262,0.5
6263,1.1
6264,1.2
6265,1.0
6267,0.7
6268,0.5
6269,1.4
6270,1.4
6271,1.9
6275,1.3
6277,0.5
6278,0.7
6282,2.03
6283,0.5
6284,2.4
6285,2.1
6294,1.7
6306,1.5
6308,0.7
6310,1.9
6316,0.5
6317,0.8
6318,0.9
6325,0.5
6327,1.0
6332,0.83
6333,1.9
6335,1.54
6339,1.3
6343,1.1
6345,0.2
6346,0.6
6348,1.2
6354,0.6
6356,0.8
6357,1.0
6361,1.2
6364,1.8
6366,0.6
6369,0.9
6370,1.0
6372,0.57
6373,1.0
6374,0.7
6375,0.8
6378,0.4
6380,1.1
6384,1.1
6385,0.7
6386,0.5
6388,0.5
6389,0.7
6392,0.16
6393,0.9
6394,0.79
6403,0.43
6405,0.04
6406,1.22
6408,1.3
6409,0.5
6410,0.3
6412,0.8
6413,0.6
6417,0.4
6418,1.4
6420,0.9
6422,0.5
6424,0.6
6427,0.7
6428,0.7
6431,0.6
6433,0.3
6434,0.3
6439,1.1
6441,2.8
6442,0.5
6444,0.6
6447,0.68
6448,2.7
6450,1.3
6451,0.4
6452,1.9
6455,1.2
6456,0.8
6457,1.6
6460,1.2
6462,0.3
6463,0.4
6464,2.5
6466,0.57
6470,0.3
6473,0.2
6475,0.7
6483,1.2
6484,0.4
6485,0.9
6486,1.1
6487,1.7
6490,0.2
6494,1.3
6496,0.9
6497,1.2
6501,1.3
6514,0.7
6516,0.9
6519,1.1
6522,1.5
6523,0.5
6527,0.3
6530,1.4
6532,0.6
6534,1.7
6536,0.5
6538,1.0
6540,0.6
6542,1.49
6548,1.88
6549,1.4
6550,0.4
6553,1.06
6554,0.7
6556,0.9
6557,0.8
6558,1.4
6566,1.0
6567,0.7
6568,1.15
6570,0.7
6572,0.6
6573,0.49
6574,0.6
6577,0.5
6578,1.1
6580,0.6
6583,1.0
6584,0.7
6588,1.2
6590,0.87
6597,1.4
6600,0.7
6601,0.9
6602,0.4
6616,1.4
6619,1.9
6621,0.5
6624,1.0
6626,2.0
6630,1.2
6631,0.8
6632,0.3
6634,1.2
6636,0.2
6640,0.7
6644,1.4
6645,1.5
6652,1.0
6657,0.7
6658,1.58
6659,1.3
6660,0.5
6661,0.7
6664,1.66
6671,0.6
6677,1.1
6678,0.32
6679,2.4
6682,2.5
6689,0.8
6694,1.6
6695,0.6
6696,0.3
6699,0.8
6700,1.9
6701,1.2
6707,1.7
6710,0.5
6711,0.8
6712,0.4
6714,0.6
6718,1.4
6721,0.7
6722,0.3
6724,1.7
6728,0.5
6734,0.2
6739,0.9
6748,0.5
6749,0.5
6756,1.6
6757,2.1
6762,2.4
6767,2.6
6770,0.8
6771,0.9
6779,0.89
6780,1.1
6781,0.7
6782,0.7
6786,0.6
6789,0.5
6793,1.7
6795,1.9
6796,1.1
6797,1.5
6807,0.5
6808,1.1
6809,0.8
6810,0.6
6811,0.8
6813,1.2
6818,0.8
6819,2.1
6822,0.9
6825,1.7
6828,0.6
6829,0.9
6836,0.9
6844,0.4
6847,2.2
6849,0.9
6855,1.3
6857,0.9
6859,0.4
6867,0.9
6868,0.9
6872,1.2
6874,1.01
6875,0.55
6876,2.4
6879,0.6
6880,0.6
6883,1.0
6888,0.8
6891,0.5
6892,1.19
6894,2.1
6895,2.3
6898,0.5
6901,0.9
6902,0.5
6903,0.7
6904,0.5
6906,0.5
6908,0.9
6910,2.3
6911,0.8
6915,0.9
6917,0.5
6918,0.5
6919,0.9
6920,0.2
6922,0.6
6925,1.8
6927,0.6
6928,0.3
6929,0.7
6930,0.6
6932,0.7
6933,0.6
6934,1.78
6935,0.4
6939,0.9
6940,0.9
6942,0.7
6943,1.4
6944,1.0
6946,0.6
6948,0.6
6949,1.0
6952,1.1
6958,1.8
6960,1.5
6962,0.8
6963,0.9
6966,1.7
6969,0.17
6971,0.72
6976,1.58
6979,2.6
6980,1.5
6983,0.3
6985,0.9
6986,0.9
6987,0.7
6988,0.8
6993,0.9
6994,0.8
6995,1.7
6996,2.4
6998,1.4
6999,1.2
7003,1.8
7004,1.0
7006,1.1
7007,0.6
7008,1.7
7011,0.5
7013,1.05
7015,0.7
7016,0.5
7018,0.4
7019,0.2
7021,0.8
7023,0.83
7029,0.5
7031,2.5
7036,0.5
7039,0.6
7041,1.88
7048,1.6
7049,1.62
7051,1.0
7053,0.4
7057,0.8
7058,0.63
7060,1.1
7066,0.2
7067,0.6
7069,0.56
7074,1.0
7075,0.6
7076,0.4
7079,1.2
7080,0.9
7082,0.6
7083,1.0
7084,0.5
7088,0.5
7093,0.66
7094,1.5
7095,0.87
7098,1.3
7099,0.7
7100,0.43
7104,1.0
7107,0.9
7111,1.4
7112,1.1
7115,0.68
7116,0.9
7117,0.61
7118,1.04
7119,0.5
7120,0.9
7121,1.3
7122,0.9
7125,1.0
7127,2.1
7129,1.4
7130,1.31
7132,0.7
7133,0.07
7137,1.0
7139,0.2
7140,1.35
7141,0.9
7142,1.8
7143,1.24
7144,0.95
7145,0.7
7150,0.38
7151,1.0
7152,0.5
7154,1.3
7156,1.7
7159,2.1
7162,1.17
7163,1.4
7164,0.7
7165,1.63
7167,1.7
7171,1.7
7172,1.7
7175,1.0
7176,1.1
7177,2.0
7178,1.1
7182,0.5
7183,0.5
7186,1.0
7187,1.2
7189,2.9
7190,0.9
7191,0.7
7192,0.8
7193,0.8
7194,0.5
7195,0.9
7196,1.2
7197,1.3
7198,1.7
7199,0.8
7200,1.5
7202,3.0
7204,0.58
7205,0.4
7206,0.8
7208,0.5
7212,1.44
7213,1.51
7217,0.55
7220,1.6
7221,1.05
7224,0.5
7225,0.7
7227,0.5
7228,0.45
7230,1.0
7236,0.9
7242,1.37
7243,0.6
7247,1.2
7254,1.8
7255,0.43
7257,0.6
7264,0.95
7265,0.67
7266,1.07
7267,1.0
7269,2.57
7270,1.0
7274,0.4
7275,0.5
7276,0.65
7277,0.5
7278,0.39
7281,0.98
7283,0.33
7284,0.9
7287,1.75
7288,0.6
7290,0.58
7292,1.79
7294,0.9
7296,0.9
7297,0.4
7299,0.5
7303,0.5
7304,2.36
7305,0.9
7307,1.0
7309,2.5
7310,0.4
7316,1.8
7317,0.8
7318,0.18
7319,1.2
7322,1.0
7323,2.0
7324,0.6
7326,0.3
7332,2.4
7336,0.7
7338,0.28
7339,0.7
7341,0.4
7342,0.6
7344,1.6
7349,0.9
7352,1.0
7355,0.26
7356,0.56
7357,0.5
7360,0.27
7361,0.7
7362,0.8
7364,1.1
7366,1.26
7368,0.9
7374,1.64
7379,0.8
7382,0.9
7391,0.5
7394,0.44
7397,1.24
7398,1.3
7400,1.6
7402,0.86
7403,1.7
7407,2.0
7408,0.8
7409,0.5
7411,0.2
7415,0.63
7416,0.92
7417,1.3
7418,1.8
7419,0.9
7421,0.4
7426,1.09
7428,0.7
7432,0.85
7433,0.7
7435,0.2
7436,1.35
7437,1.1
7442,1.1
7444,1.8
7449,1.18
7450,1.5
7456,0.94
7458,1.4
7461,0.69
7462,1.39
7463,0.9
7468,0.7
7470,0.92
7471,0.5
7473,2.6
7475,1.22
7476,0.9
7479,0.8
7480,0.1
7481,0.3
7482,0.4
7483,0.47
7484,0.8
7487,0.8
7489,1.55
7494,0.77
7497,0.3
7502,1.0
7503,1.0
7504,1.2
7505,0.8
7506,0.3
7507,1.3
7509,0.33
7510,0.8
7517,0.6
7518,0.8
7519,1.6
7521,0.9
7522,0.1
7526,0.9
7527,0.4
7528,0.9
7529,0.8
7531,0.91
7535,2.0
7538,1.33
7540,0.6
7544,0.6
7549,1.1
7550,1.0
7551,1.6
7553,1.0
7554,0.4
7555,1.4
7560,1.6
7561,0.9
7563,0.38
7564,1.0
7565,1.62
7567,0.9
7568,0.4
7570,0.6
7571,1.7
7572,1.0
7574,0.4
7575,0.5
7576,1.1
7578,0.9
7579,0.9
7584,1.0
7586,1.21
7590,0.9
7591,1.8
7597,0.9
7599,1.4
7611,0.59
7612,0.65
7614,0.53
7615,0.57
7621,0.4
7622,0.3
7623,0.2
7624,1.8
7626,1.2
7628,0.8
7629,1.02
7630,0.4
7632,2.16
7633,0.7
7637,0.85
7639,0.46
7642,1.0
7646,0.9
7656,0.41
7658,0.9
7660,1.4
7662,0.38
7663,0.82
7664,0.7
7665,1.1
7666,2.2
7667,1.02
7668,0.6
7669,1.73
7672,0.6
7673,0.5
7674,0.8
7677,1.8
7681,0.46
7682,0.81
7684,1.2
7686,1.3
7692,1.47
7697,1.39
7698,0.91
7701,0.6
7702,1.38
7704,0.6
7708,1.02
7712,0.38
7714,0.4
7716,0.4
7720,1.63
7721,1.2
7722,0.2
7724,1.5
7725,1.0
7726,1.03
7727,0.1
7728,0.7
7731,2.2
7733,0.1
7734,0.2
7735,0.9
7737,0.7
7738,0.43
7739,0.4
7740,1.6
7742,1.3
7744,0.49
7745,0.3
7746,0.1
7747,0.4
7748,0.8
7751,1.6
7752,0.9
7753,0.8
7754,0.9
7757,1.25
7758,0.6
7760,0.5
7761,0.3
7763,0.7
7765,0.89
7766,1.08
7767,0.85
7769,0.45
7772,0.6
7773,1.25
7776,0.47
7780,0.6
7783,2.3
7784,0.18
7788,0.5
7791,0.96
7795,0.38
7796,1.5
7797,0.9
7802,1.5
7803,1.5
7806,1.2
7808,0.8
7809,0.9
7813,0.9
7817,1.9
7821,0.7
7824,1.1
7826,0.2
7827,1.0
7828,0.91
7832,1.04
7835,1.16
7836,2.1
7843,0.9
7856,0.1
7857,1.4
7858,0.8
7860,0.9
7863,1.7
7869,0.6
7870,1.18
7877,1.2
7879,0.5
7884,0.7
7888,0.6
7889,0.4
7890,0.9
7895,0.49
7896,0.88
7901,0.1
7902,0.78
7903,0.8
7907,0.7
7909,0.69
7910,1.4
7911,0.47
7912,1.13
7913,1.11
7915,0.6
7916,0.9
7920,1.6
7921,1.23
7924,0.95
7925,0.3
7927,0.4
7929,0.3
7930,0.98
7935,0.3
7937,0.71
7939,0.6
7940,0.2
7944,1.8
7947,0.8
7951,1.77
7953,0.8
7954,0.5
7955,1.6
7958,1.5
7959,0.8
7960,0.9
7961,0.2
7963,0.6
7964,1.2
7965,1.0
7966,1.2
7967,0.55
7968,0.9
7970,0.58
7971,1.8
7974,2.54
7975,0.7
7976,0.6
7982,0.7
7984,0.9
7985,0.8
7986,0.4
7987,0.7
7988,1.0
7990,0.4
7991,0.97
7993,0.29
7996,0.38
7997,1.61
7998,2.4
7999,1.3
8000,0.8
8001,0.4
8003,1.55
8004,0.58
8005,2.16
8009,1.0
8011,1.2
8013,1.6
8015,0.5
8016,1.6
8019,0.42
8021,1.2
8022,0.3
8024,1.6
8026,0.7
8030,1.11
8034,1.2
8035,1.4
8036,0.4
8037,0.9
8038,1.9
8039,0.6
8041,1.02
8042,1.21
8043,0.8
8046,1.2
8049,0.5
8052,2.1
8054,0.4
8060,0.8
8061,0.8
8062,0.5
8064,0.5
8066,1.4
8067,2.1
8068,0.6
8070,0.7
8075,0.2
8077,1.87
8079,0.82
8080,0.4
8081,1.0
8082,0.7
8084,1.2
8092,0.8
8098,0.6
8100,1.44
8102,0.6
8107,0.6
8112,0.6
8113,1.26
8114,0.8
8117,1.1
8120,1.22
8121,1.3
8123,1.39
8124,1.2
8125,0.8
8130,1.01
8132,0.8
8133,1.4
8134,1.59
8135,1.21
8136,0.9
8137,0.8
8138,0.75
8141,0.7
8142,1.8
8144,0.78
8145,1.38
8146,1.4
8147,0.5
8148,0.4
8150,0.6
8151,1.11
8152,1.41
8153,0.99
8154,0.44
8157,0.99
8158,2.1
8159,2.07
8160,0.51
8166,1.01
8169,0.6
8171,0.9
8172,0.82
8176,1.36
8177,0.72
8178,1.4
8179,1.3
8182,1.1
8184,0.4
8185,1.6
8187,0.1
8188,1.2
8189,1.3
8190,1.0
8194,0.8
8196,0.9
8201,1.28
8202,0.22
8205,1.6
8206,1.22
8207,1.6
8208,1.2
8213,1.2
8214,1.2
8216,0.49
8218,0.39
8221,0.58
8222,1.0
8226,1.2
8228,1.83
8229,2.09
8231,0.5
8232,0.5
8234,0.9
8236,0.9
8237,1.31
8241,0.9
8242,0.5
8244,1.75
8249,0.9
8250,0.5
8251,0.85
8252,1.1
8253,0.4
8262,0.9
8263,1.1
8264,0.7
8265,1.2
8266,0.32
8267,1.7
8268,1.7
8272,0.47
8274,2.13
8275,1.3
8277,0.79
8278,1.0
8279,1.04
8280,0.54
8282,1.0
8286,1.7
8288,0.76
8291,1.9
8292,0.55
8294,0.5
8298,1.1
8299,0.94
8300,0.98
8301,0.9
8302,0.4
8305,0.2
8306,1.58
8307,2.72
8308,1.8
8309,0.97
8310,2.19
8311,1.49
8312,1.27
8313,1.2
8314,2.4
8319,1.42
8320,1.64
8321,1.1
8323,1.7
8324,0.14
8327,0.6
8329,1.79
8330,1.44
8331,1.2
8332,1.0
8334,1.14
8336,1.5
8337,0.9
8338,1.1
8344,2.0
8345,1.5
8346,1.6
8348,1.2
8350,0.6
8352,0.6
8353,2.1
8354,1.0
8356,0.59
8359,0.8
8360,2.0
8363,0.53
8364,1.04
8366,0.7
8367,0.57
8372,1.1
8375,0.76
8378,0.9
8383,1.7
8386,0.6
8387,0.7
8389,0.97
8394,0.61
8396,0.7
8397,1.7
8398,0.2
8399,0.88
8403,0.2
8410,0.9
8414,1.52
8417,0.8
8419,0.5
8420,0.5
8421,0.9
8422,1.2
8429,2.0
8434,1.09
8436,1.5
8437,0.4
8439,2.1
8441,0.7
8443,1.7
8447,1.06
8448,0.12
8451,0.6
8452,1.66
8453,0.7
8454,0.6
8456,1.3
8463,3.01
8464,0.6
8466,1.25
8467,1.7
8468,0.6
8473,1.1
8474,0.65
8481,0.2
8482,0.2
8485,0.3
8486,1.59
8488,0.85
8489,1.0
8492,0.44
8494,0.86
8495,0.9
8500,2.6
8502,1.14
8503,0.6
8505,1.57
8506,1.02
8508,0.78
8516,0.8
8518,0.7
8519,0.49
8521,0.7
8527,1.4
8528,1.6
8529,0.5
8530,1.0
8533,0.33
8540,1.2
8547,0.3
8548,0.8
8549,1.4
8550,0.5
8551,0.8
8554,0.9
8555,1.1
8556,0.6
8557,2.9
8558,0.39
8559,1.1
8560,0.9
8564,0.6
8565,1.3
8567,1.28
8569,0.9
8570,1.1
8571,1.0
8572,0.61
8573,0.6
8574,2.3
8578,1.01
8581,2.4
8583,2.63
8584,1.3
8587,0.3
8588,1.7
8591,1.19
8594,1.7
8596,0.2
8600,1.25
8603,1.0
8605,1.68
8607,0.9
8608,1.6
8609,0.6
8615,0.3
8622,0.6
8624,1.18
8627,0.37
8628,0.9
8630,0.22
8631,0.34
8632,0.6
8633,0.6
8634,0.45
8640,0.32
8641,0.5
8642,0.24
8648,1.7
8649,1.2
8653,0.3
8654,0.4
8656,1.4
8664,0.3
8666,0.3
8669,0.24
8670,2.0
8671,0.5
8674,0.68
8675,1.88
8678,0.94
8681,0.77
8683,1.98
8686,1.15
8692,0.3
8693,0.68
8694,0.9
8696,0.9
8697,1.12
8700,0.5
8702,1.4
8703,1.1
8707,1.8
8709,1.32
8711,0.9
8713,0.44
8717,0.4
8718,0.4
8719,1.36
8720,0.3
8721,0.4
8724,0.77
8726,0.2
8727,0.44
8728,0.59
8730,0.31
8732,0.52
8733,0.9
8737,0.9
8741,1.1
8743,1.27
8745,0.2
8747,0.5
8748,0.2
8749,0.3
8750,0.5
8751,0.5
8754,0.28
8755,0.4
8756,0.7
8758,1.8
8760,0.6
8769,0.49
8774,0.9
8775,0.9
8777,1.4
8778,1.3
8779,1.4
8780,1.1
8781,0.46
8782,1.32
8784,1.8
8786,0.8
8787,1.01
8789,0.87
8792,0.0
8795,0.6
8799,1.2
8800,0.9
8802,1.4
8803,1.45
8808,0.44
8809,1.4
8810,1.25
8812,0.36
8813,1.2
8814,1.83
8822,0.4
8823,0.29
8825,0.86
8826,0.87
8827,1.63
8828,0.9
8834,1.2
8835,0.22
8836,0.5
8837,1.6
8838,1.0
8839,1.3
8840,1.0
8841,2.3
8842,2.4
8843,3.3
8846,2.0
8847,0.6
8851,0.22
8852,0.7
8853,0.6
8855,0.9
8856,0.6
8859,0.4
8860,0.6
8861,0.3
8862,1.17
8863,0.09
8866,0.6
8867,1.17
8868,0.51
8870,1.1
8871,0.84
8872,1.09
8873,1.6
8875,0.6
8876,1.1
8877,1.1
8878,1.47
8883,0.9
8884,1.17
8885,4.0
8886,0.87
8891,0.2
8892,0.67
8896,0.6
8898,0.6
8903,0.2
8904,1.6
8906,0.6
8907,1.28
8909,2.3
8911,0.2
8912,1.8
8913,0.52
8914,1.41
8916,0.9
8917,0.9
8919,0.6
8921,1.3
8922,0.91
8923,0.6
8924,1.3
8929,0.5
8930,0.57
8931,1.0
8934,0.3
8935,1.18
8936,2.3
8940,0.96
8942,2.6
8945,1.0
8947,0.6
8948,0.28
8950,2.4
8951,1.08
8953,0.61
8954,0.7
8958,1.5
8962,1.9
8963,1.29
8968,0.5
8969,0.7
8970,0.47
8976,0.3
8978,0.4
8980,1.3
8981,1.2
8984,0.53
8985,2.5
8986,0.5
8987,1.6
8988,0.45
8989,0.7
8990,0.3
8991,0.1
8994,0.6
8996,0.5
8998,1.5
9001,0.6
9002,1.0
9004,1.4
9007,0.08
9010,0.9
9012,1.6
9013,0.97
9014,0.6
9015,1.6
9016,1.02
9018,0.45
9022,0.13
9023,0.3
9024,0.7
9026,1.26
9029,0.5
9030,0.68
9032,0.6
9033,0.5
9034,0.3
9035,0.4
9036,0.8
9037,1.44
9038,0.35
9039,1.1
9041,0.9
9045,2.0
9046,0.93
9049,1.22
9051,1.0
9055,0.5
9056,1.0
9057,0.5
9060,1.0
9063,0.96
9064,3.02
9065,0.4
9069,1.4
9071,0.7
9072,0.7
9075,1.4
9082,0.52
9083,1.6
9088,0.36
9091,0.9
9094,0.43
9095,0.38
9097,1.2
9100,0.75
9102,0.16
9103,0.9
9105,0.26
9111,1.1
9114,0.72
9116,0.1
9122,2.1
9123,0.6
9124,1.36
9125,0.7
9130,0.49
9133,0.9
9135,1.4
9136,1.9
9137,1.6
9138,1.11
9139,0.49
9140,0.1
9142,0.39
9143,0.2
9144,0.47
9145,0.9
9146,1.2
9148,0.8
9149,0.6
9150,0.72
9151,0.7
9152,0.5
9155,0.79
9156,1.36
9157,0.9
9158,1.12
9159,1.05
9160,0.89
9163,1.25
9164,0.64
9165,0.4
9166,0.7
9167,0.59
9169,1.23
9170,1.5
9173,2.1
9176,0.9
9178,0.82
9180,0.4
9181,1.03
9184,0.6
9185,1.01
9186,0.4
9187,1.1
9190,1.3
9191,0.39
9192,0.7
9194,0.4
9195,0.4
9196,1.6
9198,1.42
9199,0.6
9200,0.8
9201,1.1
9203,0.5
9206,1.1
9208,1.2
9209,0.6
9211,1.0
9213,1.3
9214,0.2
9215,2.4
9218,0.4
9219,1.1
9220,0.6
9225,0.58
9228,0.1
9231,1.1
9234,0.7
9242,0.81
9243,1.25
9244,0.8
9246,0.9
9247,1.4
9258,0.8
9259,1.2
9260,0.6
9261,0.5
9262,0.8
9266,0.69
9270,1.2
9273,0.4
9274,0.88
9276,0.07
9279,1.16
9280,0.8
9283,0.3
9288,0.7
9290,1.7
9291,0.7
9297,1.38
9302,0.9
9304,1.0
9305,0.6
9306,0.9
9308,1.1
9312,0.7
9316,1.14
9317,1.1
9326,0.5
9327,1.15
9328,0.9
9329,1.0
9330,1.1
9335,1.05
9338,0.5
9339,1.8
9341,1.5
9342,1.1
9343,1.9
9347,1.65
9353,0.2
9355,1.7
9358,0.6
9359,0.3
9363,0.2
9368,0.8
9369,0.3
9370,1.97
9371,0.63
9372,1.5
9376,1.0
9377,1.5
9378,0.3
9379,0.6
9381,0.28
9382,1.2
9383,1.67
9385,0.52
9387,0.7
9388,0.2
9389,1.51
9392,1.9
9393,0.7
9394,0.6
9395,0.8
9396,0.6
9397,1.9
9400,1.4
9406,1.06
9407,1.84
9408,1.27
9409,1.4
9410,1.45
9411,0.35
9412,0.95
9414,0.46
9416,1.21
9418,1.4
9419,0.5
9421,0.1
9426,0.8
9427,0.46
9428,0.3
9429,0.78
9430,0.66
9432,0.3
9433,0.9
9434,0.4
9435,1.2
9437,1.1
9439,0.6
9440,0.2
9441,0.4
9444,0.5
9445,0.7
9451,0.96
9454,0.25
9455,0.1
9458,0.4
9459,0.4
9460,0.4
9463,1.16
9466,0.3
9467,0.8
9470,0.6
9471,0.6
9472,1.7
9475,0.59
9476,0.81
9477,1.67
9478,2.2
9479,1.1
9481,0.6
9483,0.81
9484,1.2
9486,0.81
9489,2.1
9490,2.2
9499,0.4
9503,2.0
9508,0.91
9510,1.1
9512,2.04
9515,2.1
9516,1.9
9517,2.0
9518,1.2
9522,1.8
9524,0.4
9530,0.5
9531,1.29
9536,0.6
9539,0.64
9544,1.7
9548,2.13
9549,1.15
9551,0.7
9552,0.6
9554,1.2
9555,1.51
9557,1.1
9559,1.19
9560,2.0
9563,4.04
9568,1.06
9570,0.02
9571,0.35
9574,0.4
9576,0.9
9582,0.68
9583,1.0
9586,0.2
9587,0.72
9588,0.4
9590,0.3
9591,1.2
9595,1.5
9596,1.33
9597,0.2
9598,0.37
9601,0.3
9603,0.5
9607,1.7
9611,0.4
9612,1.0
9615,0.69
9616,0.8
9619,0.4
9620,2.35
9622,1.3
9625,1.59
9626,1.82
9629,0.61
9631,1.2
9632,1.06
9633,1.1
9634,1.1
9635,1.13
9638,0.92
9639,1.4
9642,1.2
9644,0.46
9646,0.2
9648,0.45
9654,1.34
9656,0.08
9659,0.59
9662,1.7
9663,0.6
9666,0.79
9667,1.3
9668,0.64
9671,0.6
9674,0.6
9682,1.08
9683,0.7
9686,1.2
9688,0.8
9689,0.7
9694,0.13
9695,0.56
9696,0.7
9698,0.52
9699,0.69
9700,0.6
9702,1.23
9705,0.49
9706,0.6
9707,1.0
9709,1.93
9710,1.21
9714,1.44
9720,0.7
9724,0.56
9730,0.36
9734,0.36
9735,0.82
9736,1.2
9739,1.44
9740,1.67
9742,1.68
9745,0.9
9746,1.0
9747,0.8
9761,1.3
9767,0.79
9768,1.21
9769,0.6
9772,1.76
9776,0.92
9778,0.2
9781,0.26
9782,1.04
9783,1.6
9788,2.5
9789,1.19
9790,0.6
9791,0.7
9793,0.2
9798,0.21
9804,0.97
9808,0.7
9809,0.57
9814,0.56
9815,1.72
9822,0.9
9832,1.0
9833,1.0
9834,0.9
9838,0.9
9841,1.6
9842,0.8
9847,0.9
9848,1.8
9852,0.11
9854,0.12
9858,0.4
9859,0.9
9861,0.53
9864,0.3
9865,1.1
9866,0.9
9873,0.2
9874,1.5
9877,0.6
9880,0.16
9882,1.2
9884,1.0
9887,0.36
9888,0.5
9891,0.87
9895,1.71
9896,1.3
9897,0.8
9899,1.04
9908,0.67
9910,0.2
9911,0.31
9913,0.62
9914,0.7
9916,0.83
9918,1.0
9920,0.51
9923,0.4
9930,0.6
9931,0.23
9933,0.1
9936,0.1
9939,0.3
9940,2.0
9941,0.6
9950,1.1
9951,0.6
9955,1.5
9956,2.5
9957,0.6
9958,0.2
9963,1.18
9969,0.4
9970,1.1
9973,2.07
9980,1.0
9985,0.55
9991,1.5
9994,0.4
9997,0.79
10005,1.44
10006,1.07
10010,0.78
10027,1.7
10029,1.19
10033,1.8
10034,1.44
10037,0.2
10039,0.49
10041,0.3
10044,1.82
10047,0.6
10048,0.6
10049,1.0
10050,1.47
10052,0.8
10055,1.3
10056,0.69
10058,0.6
10067,0.5
10069,0.5
10071,1.0
10072,0.4
10074,0.6
10077,0.35
10078,0.5
10080,0.7
10081,0.3
10082,0.6
10083,0.4
10084,0.9
10085,0.8
10086,0.4
10087,1.24
10090,0.77
10092,1.49
10096,0.6
10098,0.8
10099,0.5
10100,0.3
10101,0.93
10103,0.4
10104,0.6
10105,0.3
10106,0.78
10109,1.0
10111,0.16
10113,0.89
10114,0.9
10115,1.28
10116,0.3
10117,1.5
10119,2.46
10122,1.0
10125,0.3
10126,0.94
10127,0.6
10128,1.8
10129,0.1
10130,0.1
10131,1.2
10133,1.0
10134,0.61
10137,0.21
10138,0.7
10142,2.56
10143,1.2
10145,0.5
10146,0.6
10147,1.3
10149,1.7
10150,1.9
10152,0.9
10154,0.25
10156,0.8
10158,0.44
10160,1.0
10164,0.15
10166,0.7
10167,0.38
